CID,workexp,age,gender,Source,Educ,previous,location,Joined
C201514YELI,3,26,F,1-Consultancy,e2,Yes,L5,Not Joined
C201514WU2X,4,36,M,3-SocialMedia,e1,No,L1,Not Joined
C2015LP0UWC,3,35,F,3-SocialMedia,e2,No,L3,Not Joined
C201598RC2M,3,35,M,2-Referral,e2,Yes,L2,Not Joined
C2015M34YCJ,3,37,F,3-SocialMedia,e2,No,L7,Joined
C2015OJJMMX,4,38,M,2-Referral,e2,Yes,L5,Not Joined
C20152VT260,4,44,F,2-Referral,e1,Yes,L1,Joined
C2015N5VTIJ,4,43,F,3-SocialMedia,e1,Yes,L5,Joined
C2015KZIKO6,5,35,M,2-Referral,e2,Yes,L7,Joined
C2015VJVNX1,4,41,M,3-SocialMedia,e2,Yes,L3,Joined
C2015O3ZA7Z,4,44,M,2-Referral,e2,No,L1,Joined
C2015XM4IMD,4,36,M,3-SocialMedia,e1,Yes,L1,Not Joined
C2015YBU266,3,37,F,2-Referral,e2,No,L3,Not Joined
C2015AEWZRX,3,39,M,1-Consultancy,e2,No,L3,Joined
C2015ADSMNQ,4,37,F,2-Referral,e2,No,L1,Joined
C20156HKTA4,4,26,M,3-SocialMedia,e1,Yes,L5,Not Joined
C2015XLELV3,4,36,F,2-Referral,e1,Yes,L1,Not Joined
C20151QERR0,3,35,M,3-SocialMedia,e2,No,L3,Not Joined
C2015HAOF4Q,4,35,F,1-Consultancy,e2,No,L2,Not Joined
C20150XDBYD,4,37,M,1-Consultancy,e2,No,L4,Not Joined
C2015RVL8EM,4,38,F,3-SocialMedia,e1,Yes,L5,Not Joined
C2015FOZW34,3,31,M,3-SocialMedia,e2,No,L1,Not Joined
C20156ECEE3,4,37,F,3-SocialMedia,e1,Yes,L3,Not Joined
C2015NQYBXO,3,36,M,2-Referral,e1,Yes,L5,Joined
C20150FJVD4,4,39,F,3-SocialMedia,e1,No,L7,Joined
C2015IZYY3K,4,37,F,2-Referral,e1,No,L3,Joined
C20151X39K4,4,36,F,3-SocialMedia,e2,Yes,L1,Not Joined
C20151VAZ8G,3,37,M,2-Referral,e2,No,L3,Not Joined
C20150BENE8,3,27,F,2-Referral,e1,No,L2,Not Joined
C2015IN368R,4,37,M,2-Referral,e2,No,L4,Not Joined
C2015088HTH,4,35,F,2-Referral,e1,Yes,L1,Joined
C2015ETVC4O,3,41,M,3-SocialMedia,e1,Yes,L5,Joined
C20152ZXK80,4,44,F,1-Consultancy,e2,Yes,L7,Joined
C201535QDRT,3,35,F,2-Referral,e2,No,L3,Joined
C2015GIGRMM,4,37,F,1-Consultancy,e2,No,L4,Not Joined
C201515QFAR,3,38,M,3-SocialMedia,e2,Yes,L5,Not Joined
C2015Y6YWXL,4,31,F,3-SocialMedia,e1,No,L1,Not Joined
C2015MEPE9B,4,37,M,2-Referral,e2,Yes,L3,Not Joined
C20152FXYZR,4,40,F,1-Consultancy,e2,Yes,L1,Joined
C2015KI3HW3,3,32,M,2-Referral,e1,No,L4,Not Joined
C2015140CZW,3,43,F,3-SocialMedia,e1,No,L7,Joined
C2015TQIOJL,4,35,M,2-Referral,e2,No,L3,Joined
C2015XUX10F,3,41,F,2-Referral,e1,Yes,L1,Joined
C2015GLQ50O,3,27,M,1-Consultancy,e1,Yes,L2,Not Joined
C2015QSZOPC,3,37,F,1-Consultancy,e1,No,L4,Not Joined
C20151TARDV,3,26,M,1-Consultancy,e1,No,L5,Not Joined
C2015KNJAA9,3,39,F,3-SocialMedia,e1,No,L1,Joined
C20157X5R97,3,37,F,2-Referral,e1,No,L5,Joined
C2015GJ2OC0,3,35,F,1-Consultancy,e1,Yes,L2,Not Joined
C2015QCZNKB,4,40,M,2-Referral,e1,Yes,L3,Joined
C2015M0NVKA,4,38,F,2-Referral,e2,Yes,L5,Not Joined
C2015K7BF1F,4,31,M,2-Referral,e2,No,L1,Not Joined
C2015ZNXX1D,3,37,F,3-SocialMedia,e2,Yes,L3,Not Joined
C2015KWWOBH,3,41,F,3-SocialMedia,e2,No,L3,Joined
C2015X17UBC,4,44,F,3-SocialMedia,e1,No,L1,Joined
C20157WYH63,4,35,M,1-Consultancy,e2,Yes,L5,Not Joined
C20153IEIMA,3,36,F,1-Consultancy,e1,No,L1,Not Joined
C20152FSWKD,4,39,F,1-Consultancy,e1,Yes,L3,Joined
C2015V2FJ0G,4,27,F,2-Referral,e1,Yes,L2,Not Joined
C20151IBSA6,4,37,M,3-SocialMedia,e1,Yes,L4,Not Joined
C20155NMGIG,4,40,M,3-SocialMedia,e2,Yes,L7,Joined
C2015A3MYE4,5,44,M,2-Referral,e2,Yes,L3,Joined
C2015CGH6S1,4,35,F,2-Referral,e2,Yes,L3,Not Joined
C2015EP1TKH,4,35,M,3-SocialMedia,e1,Yes,L2,Not Joined
C2015FES7N1,4,41,M,3-SocialMedia,e2,No,L7,Joined
C2015H5S45R,4,38,M,3-SocialMedia,e2,Yes,L5,Not Joined
C2015EJNQGZ,4,31,F,2-Referral,e1,Yes,L1,Not Joined
C201536CEB8,4,37,M,3-SocialMedia,e2,Yes,L3,Not Joined
C2015PIYQOR,4,38,F,2-Referral,e2,Yes,L2,Not Joined
C201568MGBG,3,32,M,3-SocialMedia,e2,Yes,L4,Not Joined
C2015NB33YF,3,37,M,2-Referral,e1,Yes,L1,Joined
C2015YCU6Y1,3,40,M,2-Referral,e2,No,L5,Joined
C2015TVGYA5,4,44,M,2-Referral,e1,Yes,L7,Joined
C2015HN5TKL,4,43,M,2-Referral,e2,No,L3,Joined
C2015IVNE34,3,35,F,3-SocialMedia,e2,Yes,L1,Joined
C2015NI0UO5,4,26,M,2-Referral,e2,Yes,L5,Not Joined
C2015A0K36R,4,36,F,1-Consultancy,e2,No,L1,Not Joined
C201550EE06,3,35,M,2-Referral,e1,Yes,L3,Joined
C2015B3PJRP,4,35,F,2-Referral,e1,No,L2,Not Joined
C2015GOZZMY,4,37,M,3-SocialMedia,e1,Yes,L4,Not Joined
C20153L5F9I,4,37,F,3-SocialMedia,e1,No,L7,Joined
C2015M5PWVM,4,31,M,2-Referral,e1,No,L1,Not Joined
C2015O8ZIW5,4,37,F,2-Referral,e2,Yes,L3,Not Joined
C2015ZKA8QD,3,44,M,3-SocialMedia,e2,Yes,L5,Joined
C201565DDZ4,3,32,F,3-SocialMedia,e1,No,L4,Not Joined
C2015TECM57,3,35,M,2-Referral,e2,No,L5,Not Joined
C2015AJKQ8T,4,41,F,2-Referral,e1,Yes,L1,Joined
C2015PTR3RA,3,44,M,2-Referral,e1,No,L5,Joined
C2015PGPAPV,4,35,F,1-Consultancy,e2,No,L7,Joined
C2015CU8S5F,4,36,M,2-Referral,e2,No,L3,Joined
C2015CL0EPL,4,26,F,3-SocialMedia,e1,No,L5,Not Joined
C2015LIKUYN,4,37,F,2-Referral,e2,No,L5,Joined
C2015A1V5T5,3,37,F,3-SocialMedia,e2,No,L7,Joined
C2015NH2D3Q,3,35,M,2-Referral,e2,Yes,L2,Not Joined
C2015LYAY11,4,44,F,2-Referral,e1,Yes,L1,Joined
C2015VDANKJ,4,38,M,2-Referral,e1,No,L5,Not Joined
C2015TP4OJR,4,31,F,3-SocialMedia,e2,Yes,L1,Not Joined
C2015D55DAK,3,37,M,1-Consultancy,e1,No,L3,Not Joined
C2015R5HL4Q,3,44,F,2-Referral,e2,No,L1,Joined
C20152T4E1J,4,32,M,1-Consultancy,e1,No,L4,Not Joined
C2015LE59J3,4,36,F,2-Referral,e1,Yes,L7,Joined
C2015F8KPML,4,39,M,1-Consultancy,e1,Yes,L3,Joined
C2015U5ZL8J,3,37,F,3-SocialMedia,e1,Yes,L1,Joined
C2015CYKN46,4,27,M,2-Referral,e1,No,L2,Not Joined
C2015V7Z0T3,4,37,F,1-Consultancy,e2,Yes,L4,Not Joined
C2015F61XZ7,3,26,M,3-SocialMedia,e1,No,L5,Not Joined
C2015DR0NBT,4,43,F,2-Referral,e2,No,L1,Joined
C2015TIQIGW,4,35,M,1-Consultancy,e2,Yes,L3,Not Joined
C2015DDE7SC,3,35,F,3-SocialMedia,e2,No,L2,Not Joined
C2015K5QISK,4,37,M,1-Consultancy,e2,No,L4,Not Joined
C20154K06E4,4,35,F,3-SocialMedia,e1,No,L1,Joined
C2015SR9QIP,3,36,F,2-Referral,e2,Yes,L5,Joined
C2015POXIBW,4,37,F,1-Consultancy,e2,No,L3,Not Joined
C20158F34SJ,3,38,M,2-Referral,e2,Yes,L2,Not Joined
C2015JJ2KN2,3,37,M,1-Consultancy,e2,No,L1,Joined
C2015XIAUVG,4,40,F,1-Consultancy,e1,No,L5,Joined
C20150X3ZWC,4,36,F,1-Consultancy,e2,Yes,L1,Not Joined
C2015Q6I4G9,4,37,M,3-SocialMedia,e1,Yes,L3,Not Joined
C2015RI7QLY,3,35,F,1-Consultancy,e1,No,L1,Joined
C2015GJZ44F,4,37,M,1-Consultancy,e1,No,L4,Not Joined
C2015T5B6RA,4,26,F,3-SocialMedia,e2,No,L5,Not Joined
C201531R5P3,4,35,M,3-SocialMedia,e2,No,L3,Joined
C201531XBK7,4,35,F,1-Consultancy,e1,Yes,L3,Not Joined
C2015T6Q4GA,3,39,M,3-SocialMedia,e2,No,L5,Joined
C2015O5N36Z,3,37,M,2-Referral,e2,No,L7,Joined
C2015RVEV7P,4,38,M,3-SocialMedia,e1,Yes,L5,Not Joined
C20151NBDKZ,4,31,F,2-Referral,e2,No,L1,Not Joined
C2015MOVVTS,3,37,M,1-Consultancy,e2,Yes,L3,Not Joined
C20154ZTCKE,4,38,F,1-Consultancy,e2,Yes,L2,Not Joined
C2015655SN2,4,32,M,2-Referral,e1,Yes,L4,Not Joined
C201561ZBF7,3,35,F,1-Consultancy,e2,Yes,L5,Not Joined
C2015BICUUS,3,36,M,3-SocialMedia,e1,No,L1,Not Joined
C20154RGGE0,3,35,F,2-Referral,e1,Yes,L7,Joined
C2015OWTA1R,3,27,M,3-SocialMedia,e2,Yes,L2,Not Joined
C20156CWV5N,4,39,F,3-SocialMedia,e1,No,L1,Joined
C2015XZGT35,4,26,M,2-Referral,e1,No,L5,Not Joined
C2015905QI1,4,37,F,2-Referral,e2,Yes,L7,Joined
C201511PU1F,4,35,M,2-Referral,e2,No,L3,Not Joined
C20155GAHOD,4,35,F,3-SocialMedia,e2,Yes,L2,Not Joined
C20159Y1CPR,3,37,M,1-Consultancy,e2,Yes,L4,Not Joined
C2015EDG12V,3,35,M,2-Referral,e1,No,L7,Joined
C2015D1HSME,4,41,M,1-Consultancy,e2,Yes,L3,Joined
C2015CDQJ5J,4,44,F,2-Referral,e2,No,L1,Joined
C2015BQP5AV,3,38,M,2-Referral,e1,Yes,L2,Not Joined
C2015CR7GZG,4,32,F,1-Consultancy,e2,Yes,L4,Not Joined
C2015U25S3T,4,35,M,1-Consultancy,e2,Yes,L5,Not Joined
C201552K3PA,3,36,F,3-SocialMedia,e2,Yes,L1,Not Joined
C2015RPMKDJ,3,37,M,1-Consultancy,e2,Yes,L3,Not Joined
C2015N037IN,4,27,F,1-Consultancy,e2,Yes,L2,Not Joined
C20152FRYM8,3,44,M,2-Referral,e1,No,L3,Joined
C20159SBC71,4,26,F,2-Referral,e2,No,L5,Not Joined
C2015AGCP3I,3,36,M,2-Referral,e2,Yes,L1,Not Joined
C2015R3ZC5Z,4,41,M,3-SocialMedia,e2,Yes,L7,Joined
C2015NPT1J4,3,44,M,3-SocialMedia,e1,No,L3,Joined
C2015WYMP4J,5,37,F,3-SocialMedia,e1,Yes,L4,Not Joined
C2015DK1XXM,4,38,M,3-SocialMedia,e2,No,L5,Not Joined
C2015UDSVZ2,4,31,F,1-Consultancy,e2,No,L1,Not Joined
C20152PNTDI,4,37,M,1-Consultancy,e1,No,L3,Not Joined
C2015NX6D9N,4,37,M,1-Consultancy,e2,Yes,L1,Joined
C201548SDFQ,4,32,M,3-SocialMedia,e1,Yes,L4,Not Joined
C2015X01KEC,4,35,F,2-Referral,e2,No,L5,Not Joined
C2015R87S2I,3,36,M,1-Consultancy,e2,No,L1,Not Joined
C2015AOS4FT,4,35,M,3-SocialMedia,e2,No,L1,Joined
C2015RQQEHN,3,41,M,1-Consultancy,e1,Yes,L5,Joined
C2015YWFMLR,4,44,F,2-Referral,e1,No,L7,Joined
C2015V6LDAM,4,26,M,1-Consultancy,e2,Yes,L5,Not Joined
C2015F5SKLB,4,36,F,2-Referral,e1,Yes,L1,Joined
C2015QDQWPL,4,39,M,1-Consultancy,e2,No,L5,Joined
C2015RKFSG1,4,37,M,3-SocialMedia,e1,No,L7,Joined
C20159OSLS5,4,37,M,2-Referral,e1,Yes,L4,Not Joined
C2015FSEETX,4,38,F,2-Referral,e2,No,L5,Not Joined
C2015P96DUL,3,31,M,2-Referral,e1,Yes,L1,Not Joined
C2015V3JOHF,4,43,F,3-SocialMedia,e1,No,L7,Joined
C2015YR8KLJ,4,38,M,3-SocialMedia,e1,No,L2,Not Joined
C2015N1XQMB,4,32,F,1-Consultancy,e2,Yes,L4,Not Joined
C2015A0MLL7,3,44,M,2-Referral,e1,Yes,L5,Joined
C2015CSKWP6,4,35,F,1-Consultancy,e1,No,L7,Joined
C2015W2ICIW,4,37,M,2-Referral,e2,No,L3,Not Joined
C2015FDN9HQ,3,27,F,2-Referral,e2,No,L2,Not Joined
C2015FDXKS1,3,37,M,1-Consultancy,e2,No,L5,Joined
C20154LS6ZE,4,37,F,2-Referral,e1,No,L7,Joined
C2015OCXGF8,4,36,M,2-Referral,e2,No,L1,Not Joined
C2015LQT02L,3,35,F,1-Consultancy,e2,No,L3,Not Joined
C20155637O6,4,35,M,1-Consultancy,e2,Yes,L2,Not Joined
C2015JSJQ1U,4,37,F,3-SocialMedia,e1,Yes,L4,Not Joined
C2015P8LAHJ,4,38,M,1-Consultancy,e2,Yes,L5,Not Joined
C2015A6D7WD,4,31,F,2-Referral,e1,No,L1,Not Joined
C2015K2M0QD,4,35,F,2-Referral,e2,Yes,L5,Joined
C2015640X0A,4,38,F,2-Referral,e2,No,L2,Not Joined
C2015NT8KP5,4,32,M,3-SocialMedia,e1,Yes,L4,Not Joined
C201525WCBP,3,37,M,2-Referral,e2,Yes,L1,Joined
C2015IEQETJ,3,36,M,1-Consultancy,e2,No,L1,Not Joined
C2015I0U3SI,3,40,M,2-Referral,e1,No,L7,Joined
C2015LZ4WTX,4,44,M,2-Referral,e1,No,L3,Joined
C2015OTI96J,4,43,M,3-SocialMedia,e1,No,L1,Joined
C2015O93C4K,3,26,M,3-SocialMedia,e2,No,L5,Not Joined
C2015GXYVRP,4,41,F,2-Referral,e2,Yes,L7,Joined
C2015RKIJSN,4,44,M,2-Referral,e2,No,L3,Joined
C2015XPFLCU,4,35,F,2-Referral,e2,No,L2,Not Joined
C2015EVO6N9,3,37,M,1-Consultancy,e2,No,L4,Not Joined
C2015KCGYVD,3,38,F,2-Referral,e1,No,L5,Not Joined
C2015HZJLXG,4,37,F,1-Consultancy,e2,No,L3,Joined
C2015LYSSI0,4,37,F,3-SocialMedia,e1,No,L3,Not Joined
C20152DOSO0,4,38,M,3-SocialMedia,e1,Yes,L2,Not Joined
C2015LOHI6G,3,44,F,1-Consultancy,e1,No,L7,Joined
C20150GQIOS,4,35,M,3-SocialMedia,e2,Yes,L5,Not Joined
C20155XCLHI,4,35,M,1-Consultancy,e2,Yes,L1,Joined
C2015MJ73ZP,4,37,M,1-Consultancy,e2,Yes,L3,Not Joined
C2015QD4C4A,4,44,F,3-SocialMedia,e2,Yes,L7,Joined
C2015BTTLT0,4,37,M,3-SocialMedia,e2,No,L4,Not Joined
C2015YH36RK,4,26,F,3-SocialMedia,e2,Yes,L5,Not Joined
C2015OYJMRP,4,39,F,2-Referral,e1,No,L5,Joined
C2015HO6OBJ,3,37,F,3-SocialMedia,e1,Yes,L7,Joined
C20152YHE94,4,35,M,3-SocialMedia,e2,No,L2,Not Joined
C2015FUNO0M,3,40,M,1-Consultancy,e1,No,L1,Joined
C2015WXCZVW,4,44,M,2-Referral,e1,Yes,L5,Joined
C2015J397P2,4,31,F,2-Referral,e2,No,L1,Not Joined
C2015I2BLPY,4,35,M,1-Consultancy,e2,Yes,L3,Joined
C2015LTZHR1,4,38,F,3-SocialMedia,e2,Yes,L2,Not Joined
C2015ZQT3HV,4,44,M,3-SocialMedia,e2,Yes,L5,Joined
C2015MH7SW4,4,35,F,2-Referral,e2,Yes,L5,Not Joined
C2015RGJ7UT,4,36,F,2-Referral,e1,No,L3,Joined
C20159RMNJR,4,39,M,3-SocialMedia,e2,No,L1,Joined
C2015J8WFBK,4,27,M,3-SocialMedia,e1,Yes,L2,Not Joined
C20153N32HL,3,37,F,3-SocialMedia,e1,Yes,L7,Joined
C2015XMPLWM,4,26,M,3-SocialMedia,e1,No,L5,Not Joined
C2015I5VSLW,4,36,F,3-SocialMedia,e2,No,L1,Not Joined
C20154FNINJ,4,35,M,3-SocialMedia,e1,Yes,L3,Not Joined
C2015FLI0FC,4,35,M,2-Referral,e2,Yes,L7,Joined
C2015TA7FJF,4,37,M,1-Consultancy,e2,No,L4,Not Joined
C20155WZS6Z,4,44,F,1-Consultancy,e1,No,L1,Joined
C2015NHQ571,4,31,M,1-Consultancy,e2,No,L1,Not Joined
C20156UX69D,3,36,F,2-Referral,e1,Yes,L7,Joined
C2015ZUP8PV,4,39,F,1-Consultancy,e1,Yes,L3,Joined
C2015CQ48DJ,3,32,F,2-Referral,e1,No,L4,Not Joined
C2015MT527A,4,37,M,3-SocialMedia,e2,No,L5,Joined
C2015AQEIGN,3,36,F,2-Referral,e1,Yes,L1,Not Joined
C2015NIDIED,3,37,M,1-Consultancy,e1,No,L3,Not Joined
C2015DC0WV5,3,43,F,1-Consultancy,e1,Yes,L1,Joined
C2015EA0AOE,4,35,F,1-Consultancy,e2,No,L5,Joined
C20153WLP5S,3,26,F,1-Consultancy,e1,Yes,L5,Not Joined
C20152XM91U,4,44,F,1-Consultancy,e1,No,L3,Joined
C2015G2MFEF,4,35,F,3-SocialMedia,e2,Yes,L3,Not Joined
C2015JHKG38,3,35,M,3-SocialMedia,e2,Yes,L2,Not Joined
C2015CVVF50,5,39,F,2-Referral,e1,Yes,L7,Joined
C2015YLHMM8,4,38,M,3-SocialMedia,e2,Yes,L5,Not Joined
C2015FTF3AB,4,37,F,2-Referral,e2,Yes,L1,Joined
C2015ZLEVMY,3,40,F,2-Referral,e2,No,L5,Joined
C2015MUQY2V,4,38,F,1-Consultancy,e2,Yes,L2,Not Joined
C201546DKZV,3,32,M,1-Consultancy,e2,No,L4,Not Joined
C2015W7MGXW,4,35,F,3-SocialMedia,e2,No,L5,Not Joined
C20159STTZM,4,41,M,3-SocialMedia,e2,Yes,L5,Joined
C2015QT995S,4,44,F,3-SocialMedia,e1,No,L7,Joined
C2015S59EW7,3,35,M,3-SocialMedia,e1,No,L3,Joined
C20156ZJB5U,3,37,F,1-Consultancy,e1,Yes,L4,Not Joined
C2015EDD5R6,4,39,M,2-Referral,e2,No,L5,Joined
C20153E8ALA,3,37,M,3-SocialMedia,e2,Yes,L7,Joined
C2015VL0MCH,4,35,M,2-Referral,e2,Yes,L3,Not Joined
C2015GV3WUE,4,35,F,2-Referral,e1,Yes,L2,Not Joined
C2015S1W9X4,3,37,M,1-Consultancy,e2,Yes,L4,Not Joined
C2015HUGV6E,4,38,F,1-Consultancy,e1,Yes,L5,Not Joined
C20150P0D37,4,35,F,2-Referral,e2,Yes,L3,Joined
C2015D33DYV,4,37,F,1-Consultancy,e2,Yes,L3,Not Joined
C2015GGS4VC,4,38,M,3-SocialMedia,e2,Yes,L2,Not Joined
C2015IFTYQ3,4,32,F,3-SocialMedia,e2,No,L4,Not Joined
C20158NJR5I,5,35,M,2-Referral,e2,Yes,L5,Not Joined
C2015MOUCEQ,4,36,F,3-SocialMedia,e2,No,L1,Not Joined
C2015AA3WGX,4,37,M,3-SocialMedia,e2,No,L5,Joined
C2015LZOJ1S,4,37,F,2-Referral,e2,Yes,L7,Joined
C2015FZN974,3,37,M,1-Consultancy,e2,Yes,L4,Not Joined
C2015VBUQ2W,3,44,F,1-Consultancy,e2,Yes,L1,Joined
C2015CZ2OKA,4,36,M,3-SocialMedia,e2,Yes,L1,Not Joined
C201571O6QM,3,35,M,1-Consultancy,e2,Yes,L7,Joined
C201579IAIA,4,35,M,3-SocialMedia,e1,Yes,L2,Not Joined
C20159WQA5Q,4,44,F,2-Referral,e1,No,L1,Joined
C2015LMVGR6,4,38,M,1-Consultancy,e2,No,L5,Not Joined
C201582KSKY,4,36,F,3-SocialMedia,e1,No,L7,Joined
C2015M3STF7,3,37,M,2-Referral,e2,Yes,L3,Not Joined
C2015X0PLQQ,3,38,F,1-Consultancy,e1,No,L2,Not Joined
C2015909GUP,3,32,M,3-SocialMedia,e2,No,L4,Not Joined
C2015NU4IMD,3,40,M,2-Referral,e1,Yes,L7,Joined
C2015KAJQMN,4,44,M,2-Referral,e1,Yes,L3,Joined
C2015K45B5J,3,43,F,2-Referral,e2,Yes,L1,Joined
C2015TL2O1R,4,27,M,2-Referral,e1,Yes,L2,Not Joined
C20155IGSLV,4,37,F,2-Referral,e2,Yes,L4,Not Joined
C2015DJQWNP,4,26,M,1-Consultancy,e1,Yes,L5,Not Joined
C2015IRIWFJ,4,36,F,3-SocialMedia,e1,Yes,L1,Not Joined
C2015VY86EL,4,35,M,2-Referral,e2,Yes,L3,Not Joined
C2015XXVAM7,4,39,F,3-SocialMedia,e1,No,L7,Joined
C2015DNLP8Y,4,37,M,2-Referral,e1,No,L4,Not Joined
C2015U5WHIA,4,37,F,2-Referral,e2,No,L1,Joined
C2015WU1UHU,3,40,M,2-Referral,e1,No,L5,Joined
C2015JT5XCX,3,44,F,3-SocialMedia,e1,Yes,L7,Joined
C20159CP9Y8,4,38,M,3-SocialMedia,e2,No,L2,Not Joined
C2015GP5QY3,3,32,F,1-Consultancy,e1,Yes,L4,Not Joined
C2015GTSI3E,3,35,M,3-SocialMedia,e2,Yes,L5,Not Joined
C2015GYO16Q,4,44,F,2-Referral,e1,Yes,L7,Joined
C20150A0FPL,4,35,M,3-SocialMedia,e1,Yes,L3,Joined
C2015NWUZ6V,4,27,F,3-SocialMedia,e2,Yes,L2,Not Joined
C20159IE9U0,4,39,M,1-Consultancy,e2,Yes,L5,Joined
C2015I5IUKS,3,26,F,3-SocialMedia,e2,Yes,L5,Not Joined
C2015U6HJ3Y,4,37,F,1-Consultancy,e2,Yes,L3,Joined
C20156DR1QM,4,35,F,3-SocialMedia,e2,Yes,L3,Not Joined
C201591KKJ9,4,35,M,3-SocialMedia,e2,No,L2,Not Joined
C2015LBW2IC,3,43,F,3-SocialMedia,e2,Yes,L7,Joined
C2015O6IQH4,3,38,M,3-SocialMedia,e2,No,L5,Not Joined
C2015W38F7I,4,41,F,1-Consultancy,e2,Yes,L1,Joined
C2015GDQLTH,4,37,M,1-Consultancy,e2,Yes,L3,Not Joined
C2015WB6U7V,4,35,M,1-Consultancy,e1,No,L7,Joined
C2015JEXQUI,4,36,F,1-Consultancy,e1,No,L3,Joined
C20159LMKZZ,4,39,F,3-SocialMedia,e1,Yes,L1,Joined
C2015FIAFZ8,4,36,M,2-Referral,e2,Yes,L1,Not Joined
C2015Z47FGT,4,37,F,1-Consultancy,e1,Yes,L7,Joined
C2015M1HQ2F,4,27,M,2-Referral,e2,No,L2,Not Joined
C2015HZ2ZSL,4,37,F,2-Referral,e2,No,L4,Not Joined
C2015XUTHKE,4,43,F,1-Consultancy,e1,No,L5,Joined
C2015JE4FFZ,4,35,F,1-Consultancy,e2,Yes,L7,Joined
C201507PL09,4,35,M,3-SocialMedia,e1,Yes,L3,Not Joined
C2015H2SDJ2,4,44,M,2-Referral,e2,No,L1,Joined
C2015JAMT6D,4,35,M,3-SocialMedia,e1,No,L5,Joined
C2015G1C9F8,3,38,F,1-Consultancy,e2,Yes,L5,Not Joined
C2015N7ICX4,4,39,F,2-Referral,e1,No,L3,Joined
C2015G39ZQW,4,37,F,2-Referral,e2,No,L3,Not Joined
C2015A1Y4KA,3,37,F,2-Referral,e2,Yes,L5,Joined
C2015VVLKAJ,4,40,F,2-Referral,e1,No,L7,Joined
C2015V3FIAK,4,35,M,2-Referral,e1,Yes,L5,Not Joined
C201524X54H,4,43,F,2-Referral,e2,No,L1,Joined
C2015ZEF4P7,4,35,M,2-Referral,e2,No,L5,Joined
C2015N5GZRA,3,41,F,1-Consultancy,e1,No,L7,Joined
C201553FY5Y,4,37,M,3-SocialMedia,e1,No,L4,Not Joined
C20154RUSFO,4,35,M,2-Referral,e1,Yes,L1,Joined
C2015VZP6NH,3,36,M,1-Consultancy,e1,No,L1,Not Joined
C20151A4SED,3,39,F,2-Referral,e1,No,L7,Joined
C2015ES1FVB,4,37,F,1-Consultancy,e1,Yes,L3,Joined
C2015804JC2,4,37,F,1-Consultancy,e1,No,L1,Joined
C2015RSM996,4,40,F,2-Referral,e2,Yes,L5,Joined
C2015PPPOMR,3,44,M,2-Referral,e1,No,L7,Joined
C20151SNPND,5,43,M,1-Consultancy,e2,Yes,L3,Joined
C201548ZSOC,3,38,F,2-Referral,e1,Yes,L2,Not Joined
C2015YN2HMT,4,41,F,2-Referral,e1,Yes,L5,Joined
C2015QRAK5Q,4,35,F,1-Consultancy,e2,No,L5,Not Joined
C2015JSWRFC,3,35,M,1-Consultancy,e2,No,L3,Joined
C2015PT1X2J,4,36,F,2-Referral,e2,Yes,L1,Joined
C2015TGRVST,4,27,M,2-Referral,e1,No,L2,Not Joined
C2015KVCEFG,3,37,F,3-SocialMedia,e2,Yes,L4,Not Joined
C20150U9NQV,4,37,M,3-SocialMedia,e1,Yes,L3,Joined
C2015SV8HK7,3,36,F,2-Referral,e1,No,L1,Not Joined
C2015DYQX3I,4,35,M,2-Referral,e1,Yes,L3,Not Joined
C2015IC2U5O,4,35,F,2-Referral,e2,Yes,L2,Not Joined
C2015DDQLTR,3,37,M,3-SocialMedia,e2,No,L4,Not Joined
C2015C8QXK4,3,41,F,3-SocialMedia,e1,No,L1,Joined
C2015IMCTJ4,4,44,F,3-SocialMedia,e2,No,L5,Joined
C201577C2YD,4,35,M,2-Referral,e1,No,L7,Joined
C20151KADRQ,4,38,M,2-Referral,e2,No,L2,Not Joined
C2015WOBP9F,4,32,F,2-Referral,e1,Yes,L4,Not Joined
C2015JNM7H8,4,37,M,3-SocialMedia,e1,Yes,L5,Joined
C20156DTC4M,4,37,F,3-SocialMedia,e2,Yes,L7,Joined
C2015B2G4NR,4,40,M,2-Referral,e1,Yes,L3,Joined
C2015HNHNGS,3,44,F,3-SocialMedia,e2,Yes,L1,Joined
C2015M6ANHJ,3,37,M,2-Referral,e1,Yes,L4,Not Joined
C2015UL440H,4,35,F,2-Referral,e1,Yes,L7,Joined
C2015RUEXBW,3,41,M,2-Referral,e2,Yes,L3,Joined
C2015ZFZ40Y,4,35,F,3-SocialMedia,e1,Yes,L3,Not Joined
C2015SCICY3,3,35,M,2-Referral,e2,Yes,L5,Joined
C2015APHOA5,4,37,F,1-Consultancy,e2,No,L4,Not Joined
C2015V3484Q,3,39,M,1-Consultancy,e1,No,L3,Joined
C2015F7XXC7,3,37,F,2-Referral,e1,Yes,L1,Joined
C2015GJJFPI,4,37,M,2-Referral,e1,Yes,L5,Joined
C2015LTE214,4,40,F,3-SocialMedia,e2,Yes,L7,Joined
C2015GVCCTC,4,32,M,1-Consultancy,e2,No,L4,Not Joined
C2015OBYC9H,3,43,F,2-Referral,e1,Yes,L1,Joined
C20152X2AZJ,4,35,F,2-Referral,e2,No,L5,Joined
C20152D57GO,4,37,F,3-SocialMedia,e2,No,L3,Not Joined
C20157VPHHB,3,27,M,1-Consultancy,e2,No,L2,Not Joined
C2015OL95UF,4,35,M,2-Referral,e2,No,L1,Joined
